bearing,obs_index,n_obs_bearing,rul_min,h_rms,h_std,h_p2p,h_crest,h_skew,h_kurtosis,h_energy,h_spec_centroid,h_spec_entropy,h_band_low,h_band_mid,h_band_high,v_rms,v_std,v_p2p,v_crest,v_skew,v_kurtosis,v_energy,v_spec_centroid,v_spec_entropy,v_band_low,v_band_mid,v_band_high
Bearing1_1,265,2803,422.8333333333333,0.40378308010768604,0.40378252112397633,2.7039999999999997,3.561318120651553,-0.03908708394150371,-0.06235013583118176,417.384386,3472.8040132927626,0.787308613896029,0.059684305509565674,0.7375828752571665,0.20271097767544635,0.4532932678948034,0.4532589354042606,3.589,4.109922056976919,0.05285314525742644,0.07266327290398511,526.015454,6974.549491957897,0.8929881240257619,0.009977450388530693,0.2495766267864713,0.7404453145701725
Bearing1_1,266,2803,422.6666666666667,0.3730478547762003,0.373044485275191,2.6660000000000004,3.8949426498423025,-0.11232874380816667,-0.10290101840315868,356.261637,3703.0918032078434,0.8288436948259312,0.06282927348579831,0.6917420547404135,0.24538381205362128,0.4707323690604354,0.4707323526707636,3.659,4.05325855073085,-0.01341092211086824,0.09831212136125433,567.267746,7179.102305694725,0.8890685094468749,0.00837465231570141,0.21928290458275607,0.7723417797851868
Bearing1_1,267,2803,422.5,0.3635068592458057,0.363506857620471,2.524,3.964161784979101,-0.11678348728348112,0.11132263309522505,338.271326,3680.2223062920284,0.835045763667922,0.06334700379788238,0.700068296157467,0.23657767553074613,0.4745184969063377,0.47451492706326887,3.323,4.027240270840697,0.052811286488684675,0.03705041969997325,576.429578,7101.973837656928,0.8828327636363859,0.00797999277906743,0.2524905925327087,0.7395153798868586
Bearing1_1,268,2803,422.3333333333333,0.3896857382678702,0.3896111852553991,2.9779999999999998,4.000659626214862,-0.10597597807860308,0.05305575758082037,388.748735,3570.080689601246,0.8130984541090192,0.06039968430234056,0.7223835483589978,0.2172137527612736,0.46140570881275406,0.4613823479135136,3.346,3.7407426198544043,0.0661648841688959,0.2398411098023545,545.0117839999999,6920.240145746207,0.8840065590334755,0.009492521504887016,0.24815481890467544,0.7423526588967154
Bearing1_1,269,2803,422.1666666666667,0.37354871774810045,0.3734836654837514,2.883,3.9673540011971737,-0.024206582023947303,0.08389947416110166,357.21893,3652.0941216021447,0.8393757222798516,0.07464023452047282,0.6808807032055335,0.2444761406832731,0.47378864205861876,0.47378195938990225,3.1399999999999997,3.3918077753353497,0.012947707607381223,-0.046746082995547056,574.6577339999999,7162.738263787193,0.8842708771682316,0.008874253788546192,0.21377277126511235,0.7773515771492584
Bearing1_1,270,2803,422.0,0.3759158566088959,0.37588087685327165,2.66,3.6630537812950923,-0.06180641678986901,0.010231073428261794,361.760592,3608.2323427433375,0.8322156259382254,0.0739833277041528,0.6905254121869322,0.2354676613841016,0.47888651162423124,0.4788430045244737,3.357,3.531108016103156,0.01836480836068734,-0.01672793104231829,587.090665,7181.959829999349,0.8772994132136192,0.009062355529930982,0.22901016064043178,0.7619236070407245
Bearing1_1,271,2803,421.8333333333333,0.37464166629594203,0.37461114545902663,2.347,3.4246057377571963,0.021676148661866,0.020704796055071917,359.312328,3575.018307773162,0.8284706426076807,0.07342061559103677,0.7043269083743688,0.22221004443845238,0.46145789606826537,0.4614557865568243,3.124,3.4195969197730665,0.01633884240224362,-0.04202533373705286,545.135078,7002.358858863565,0.8870053909410496,0.00968854236734909,0.2520196681019818,0.7382911500392562
Bearing1_1,272,2803,421.6666666666667,0.38607490064267325,0.38606612470726354,2.45,3.2946974742014725,-0.07882253560770121,-0.22571993099576648,381.577802,3533.711892716691,0.8250792254504401,0.059515712833789834,0.7155030812217451,0.2247768215879988,0.47319199864127565,0.47318618068282897,3.51,3.789159590923818,0.0741395033024186,0.10090442229985186,573.211309,6918.109713687108,0.8841569455919069,0.00799363531726048,0.24294197715162993,0.7490586990005037
Bearing1_1,273,2803,421.5,0.3898719085521872,0.38984514255117486,2.912,3.932060675243025,-0.06517679455146735,0.14343599512096583,389.120269,3687.5312696008405,0.8421091791865916,0.06517719472729239,0.6935072268342278,0.24130716680365696,0.4881294205945796,0.48812724369032595,3.8470000000000004,4.59099555456069,-0.02360259004547396,0.07242856850905666,609.972048,7305.012790232081,0.8791902243842549,0.008492255604874653,0.21135153233672463,0.780150787482556
Bearing1_1,274,2803,421.3333333333333,0.38324087868304185,0.38324072730903663,2.768,3.911378152432803,0.006509298863501285,-0.052125908898137396,375.996342,3570.4467735834664,0.8225870350298926,0.08135401865729269,0.6900662120072726,0.2285576874337173,0.46971877515634286,0.4697121699248711,3.468,4.119486174160162,-0.020515296648947738,-0.027095158915569684,564.827463,7005.26061046786,0.887937459372834,0.010146523474880114,0.24134196137706646,0.7485083153708135
Bearing1_1,275,2803,421.1666666666667,0.3618519741163159,0.3618429476371347,2.4690000000000003,3.7860785569726336,-0.11972912981141624,-0.055738672747189355,335.198339,3765.792665940964,0.8358052568163832,0.07105060737786029,0.670141757889183,0.2587938162159764,0.4794242575736025,0.4794200532299049,5.036,5.610896731872237,0.1096121806342147,0.7306460766040312,588.4099039999999,7038.436228867284,0.8916843705167857,0.008561601782824222,0.24017486939361066,0.7512631698114963
Bearing1_1,276,2803,421.0,0.37241493261045533,0.37239940483053896,3.0220000000000002,4.2640610269541535,0.029418018154431017,0.05497720532852357,355.05377799999997,3533.639694207595,0.8283812968818526,0.07494870752673279,0.7047275889084043,0.2202213127794295,0.4650636591169536,0.4650551688274205,3.2030000000000003,3.4898448162595526,0.04313169707718625,0.04111781251581803,553.68757,6910.619591356436,0.8978796399622526,0.009355900715125057,0.24460195644401064,0.7460254075967677
Bearing1_1,277,2803,420.8333333333333,0.39253112734851997,0.3925150317303496,2.5469999999999997,3.3347673822508526,0.06042788004271874,-0.04615987237069952,394.446556,3664.6368815668006,0.8132807451866458,0.06363635550282326,0.7027977711674397,0.23345471611731816,0.4943107219591236,0.49430174115225645,3.776,3.942864100287855,-0.004098000218885562,0.1670097226999303,625.51831,7297.088300356106,0.8756834069753262,0.00876339312649368,0.21865935757473728,0.7725540279904358
Bearing1_1,278,2803,420.6666666666667,0.37265931576307065,0.37265929733751424,2.7270000000000003,3.904370395305132,-0.0032518534826947885,0.13998364542032915,355.519912,3681.0836153198284,0.837927742954313,0.07230324340142631,0.6919178260613146,0.23559019350482951,0.46291063527423953,0.4628680180660979,3.177,3.7112994800437344,0.01880587706300329,-0.11233253693747525,548.5728160000001,7013.650509781265,0.8911685082618237,0.009065056511155207,0.24492461875885066,0.7460102532849985
Bearing1_1,279,2803,420.5,0.36304075668666325,0.36303182564749453,2.625,3.7103272158574248,-0.10023743568195803,0.11904866334697406,337.404393,3812.543775045639,0.8432163303144022,0.07899185869932353,0.6543740258327412,0.2666243377059855,0.481512964681378,0.4815119230390963,3.2,3.4952329915221663,-0.01593723582425288,0.041139843488326555,593.5481219999999,7246.598928962484,0.8755085394709,0.009247275054362746,0.22548672132873365,0.7652658771270832
Bearing1_1,280,2803,420.3333333333333,0.3825714572754677,0.38255202557345747,2.697,3.82150830177406,0.049926049101972035,0.029615079251366083,374.683955,3653.036293201327,0.813298206873944,0.06662406290213346,0.6902976702492355,0.2430276570097329,0.4822975218777047,0.4822954842591939,3.6100000000000003,3.877274742610377,0.03270116301062989,-0.1087449495804571,595.483903,7041.011455605981,0.8852561882416903,0.00967131545992585,0.25053025743814145,0.7397895515552702
Bearing1_1,281,2803,420.1666666666667,0.37913457888492574,0.3791233558135661,2.463,3.3339085126910755,0.04122023841786041,-0.017681470288855028,367.982154,3580.719497406633,0.8339378804787929,0.06453351388474661,0.715281868397784,0.22015902647106927,0.4858901283179923,0.4858875819779757,3.4779999999999998,3.6448569270807734,0.042673050572976774,-0.05078223745558219,604.388395,7185.445411760599,0.887661180577699,0.008797925428389957,0.21647837507042886,0.7747100715371171
Bearing1_1,282,2803,420.0,0.37093825979281914,0.3709380343263629,2.55,3.6259403404524124,-0.05154773064174552,-0.13721704718872152,352.243693,3454.297555156452,0.8180744005783136,0.08063017849958269,0.7177190989286187,0.20151318620904254,0.4545717142095128,0.45457168748969645,2.854,3.2558119076407506,-0.058980936894806664,-0.06869720132191759,528.986735,6935.350282203214,0.8902966765152105,0.009945693518562965,0.25665968294469205,0.7333829703113787
Bearing1_1,283,2803,419.8333333333333,0.37837662547140116,0.37829880130002125,2.542,3.5784451492295988,0.0179393700937278,-0.06529460073998772,366.512309,3701.065301605109,0.8407791575040743,0.06910509078865533,0.6748587981859784,0.25563318042389965,0.46644204238710085,0.4664417744008892,3.053,3.27371862147182,-0.023257580675195677,0.016345136479122502,556.9745379999999,7092.0526378387485,0.8852954737606354,0.008449576384628862,0.2279229756908307,0.7636151085313438
Bearing1_1,284,2803,419.6666666666667,0.37039610765030995,0.3703847241598811,2.774,4.106414642553351,-0.025453407226176086,0.14087192431012996,351.214788,3629.4430756048973,0.8392934522813662,0.0739224752189005,0.6792544107299229,0.24681644160821878,0.47968217260885354,0.4796768626155388,3.409,3.7733318087598087,0.009520753335512638,-0.00012432653191529752,589.0431659999999,7300.11274034127,0.8679020926089704,0.008878245873774948,0.2042705660673055,0.7868509336212205
Bearing1_1,285,2803,419.5,0.396319994803757,0.3963199932444591,2.622,3.348304444384849,0.060106860534519614,-0.10751166552275748,402.098018,3575.2671515287198,0.8173385704101666,0.06324804126854741,0.7077869853271389,0.2288299701648016,0.4768674626697915,0.4768673948659358,3.21,3.525088481794813,0.009348520051112414,-0.09610013952810625,582.1505970000001,7116.005553206531,0.8929716049127853,0.007997089551904741,0.22512152064666627,0.7668812633186836
Bearing1_1,286,2803,419.3333333333333,0.3803650882910063,0.38032161836830275,2.7199999999999998,3.712222923360726,-0.04691981868460253,0.035346439672945706,370.37465699999996,3706.9531833071887,0.8200567034552152,0.05681209609104883,0.7095362373517455,0.23356160879603868,0.4940045475182896,0.49397995794559185,3.49,3.8501669864275527,-0.07477847264297813,0.02091024943187536,624.7436620000001,7124.193134562558,0.870775239693379,0.008385483427006277,0.22679694027078473,0.7648169565898983
Bearing1_1,287,2803,419.1666666666667,0.3760116172781434,0.3760112133137644,2.395,3.1967097418451735,0.021905698441515884,-0.07058822577335144,361.944925,3639.9700350155777,0.8358991893201759,0.07140646274398008,0.6895593666996488,0.2390074417641376,0.47341974512912427,0.4733971109846025,3.642,4.0344747333659505,-0.0007325914295539818,-0.009505528337287128,573.763213,7128.58101947237,0.879841227252111,0.008696728305596669,0.21551030170886357,0.7757903658738862
Bearing1_1,288,2803,419.0,0.38566468444508245,0.3856378296571658,2.589,3.394140176157088,-0.1124441293784021,-0.2584700928351089,380.767357,3572.824728033281,0.8005252289583223,0.0666550443534567,0.7103552648651045,0.2229814930506269,0.47743606124603216,0.4774360525706883,3.4640000000000004,3.6339944567067812,0.08110243790029557,-0.008128695369223227,583.5396929999999,7083.05687161833,0.8737580373808829,0.008976868444429385,0.2235728580326654,0.7674474935089888
Bearing1_1,289,2803,418.8333333333333,0.3701829583547168,0.3701795174519941,2.754,3.94669707782723,0.0008298579655985532,-0.022982663164602624,350.810682,3724.951519645148,0.838896866142154,0.06970195279666866,0.6717166832487548,0.2585552561116843,0.4829290708789439,0.48292898153966435,3.039,3.3089745396598245,0.06257880922595078,-0.11846278916960662,597.044448,7196.060116707842,0.8780049324409841,0.008166588657892344,0.2074644965048958,0.7843544570410874
Bearing1_1,290,2803,418.6666666666667,0.3523237752098558,0.35232357439269585,2.6820000000000004,4.118370947676568,-0.061764128179023686,0.0451034047523331,317.778029,3699.18905821144,0.8545370338850647,0.09031497405345389,0.6453635356802937,0.26429664513307755,0.4720753841913122,0.47207513207339463,2.958,3.1478023420890486,0.022182937003695516,-0.07197843217331146,570.509231,7098.908424957472,0.8844968959811375,0.009845299870149662,0.24187250427260568,0.7482808994176402
Bearing1_1,291,2803,418.5,0.3770435614960492,0.3770391390318888,2.52,3.3762677048480483,-0.03782209383321798,-0.025592018471832123,363.93432900000005,3703.3610786277914,0.8257599811412121,0.0677380315613209,0.678262618192309,0.2539395754607251,0.4770147550783938,0.47701441321455756,2.874,3.108918506632526,-0.04078391624750928,-0.21370186041067996,582.510276,7132.075730710427,0.8880033386337226,0.009129370091867912,0.2253494600133163,0.7655210093345867
Bearing1_1,292,2803,418.3333333333333,0.3786921542047709,0.37868765058948567,2.768,3.8395302988341706,-0.03663887355204732,0.3252790333961251,367.123834,3600.9412279733006,0.8237524975581292,0.057121744683995224,0.7175718813790446,0.22525673178469696,0.47708147070233187,0.47708137686943897,3.319,3.9112816459901123,0.034797974185135756,0.12327075958251621,582.6732279999999,6903.436772683328,0.8812076328395595,0.00850355261691419,0.25010087686139704,0.7413900778376289
Bearing1_1,293,2803,418.1666666666667,0.36314779672417813,0.36308473136713837,2.308,3.2163213174803635,0.031419626026030066,-0.09399599455859997,337.603385,3608.91554171565,0.8362656723454218,0.07262523246702968,0.6804662661522584,0.24685110915648528,0.4657057132225511,0.46570522121036134,3.4290000000000003,3.942403856923726,-0.03502918498669123,0.0597972032361862,555.217437,7153.103840862704,0.887695825928248,0.009206544486619015,0.22390170923106711,0.766888897001871
Bearing1_1,294,2803,418.0,0.3477287483396721,0.3477181899069023,2.485,4.083642801408241,-0.13566897395695038,0.011935395629985024,309.54312300000004,3698.1078260243926,0.8431821014877943,0.08931498434219859,0.6584951890772685,0.2521855811520618,0.456352569378244,0.4563478288028978,3.3529999999999998,4.045118015912733,0.04762098175647244,-0.0038897999963780627,533.139629,7073.5044498740335,0.8888727592296921,0.009338020716986998,0.23990372849828373,0.7507569477285362
Bearing1_1,295,2803,417.8333333333333,0.37822252977744464,0.37818657754594237,2.455,3.312864521151862,0.008927087211185104,0.021329349851328505,366.213842,3765.809900554861,0.8307975091361042,0.07106894307098265,0.676658984624858,0.25226121683605707,0.477112608726965,0.4771059726159744,3.428,3.6448418427675,-0.04046841549294341,0.059347699825916145,582.74929,7164.722598849398,0.8810968657239534,0.009163049744308911,0.22988039139080485,0.7609522057029365
Bearing1_1,296,2803,417.6666666666667,0.36434675866113453,0.36431766495348794,2.689,3.897386119799928,0.12908579245344876,0.29449639667255934,339.836315,3628.9166887531505,0.8349511584004881,0.07448115981034331,0.6798867352296164,0.24562929839674488,0.46967574544506235,0.46967479177267213,3.1159999999999997,3.4300259607262125,0.013533412426400215,0.010942099589514864,564.7239830000001,7127.53647212718,0.8815433332306345,0.009421468922411656,0.23985535519705786,0.7507213111500521
Bearing1_1,297,2803,417.5,0.3911136863176741,0.39098096443455005,2.534,3.3826481820567644,-0.00938391452895816,-0.07828339383678706,391.602984,3571.0654794021816,0.8139945996819181,0.06054987939858608,0.6909541165206063,0.2479412132021929,0.4783512503903382,0.47835088286535177,3.2430000000000003,3.468162775044998,-0.036805875891897724,0.005167813369029162,585.778992,7145.311214718693,0.8783502517245872,0.008535429566604818,0.21860458272265001,0.7728511925516544
Bearing1_1,298,2803,417.3333333333333,0.37880866037074046,0.37870786952385943,2.757,4.075936380358584,0.05366818981318555,0.23472521763809429,367.349763,3713.123443013188,0.8290567430895301,0.07244527132418721,0.6715599545844506,0.25594355236736244,0.46934369319694713,0.4693376007948835,3.194,3.4345832773842533,-0.015060042915925585,0.06319042204250325,563.9257660000001,7137.97963804795,0.8803514157408904,0.009492422738329988,0.22702623646701509,0.7634656637069657
Bearing1_1,299,2803,417.1666666666667,0.39501329833231563,0.395004882395834,2.593,3.437858942302104,0.03504577764854195,-0.055054144167609564,399.450895,3681.812299685811,0.7955126654160323,0.04725936457276369,0.7306552634331771,0.22208184455608415,0.4727872242087343,0.47276757706943123,3.552,3.8516269195887434,0.05484276664749524,0.057139937286571296,572.2310640000001,7324.11446331435,0.8752883825372884,0.008679444090364915,0.22235783236488765,0.7689627093416571
Bearing1_1,300,2803,417.0,0.3831899047796014,0.3831894301324534,2.4699999999999998,3.3586479809279974,-0.08680067794671475,-0.020591358899010093,375.89632800000004,3555.5185948674675,0.8373004217710727,0.07731262739791372,0.6990803124034929,0.22351647604292568,0.4716327548726339,0.4716273243003774,3.412,3.6299429636992273,-0.00788886709392058,0.011341310773851365,569.439886,7147.531187504519,0.8885898977330908,0.009609074363417566,0.23307990349356605,0.7573109545287906
Bearing1_1,301,2803,416.8333333333333,0.3725872187111026,0.3725871763190018,2.633,3.8326596519867344,-0.11078116588727759,0.02409987963981397,355.38236300000005,3638.2736573566262,0.8344745151880743,0.07677688033973452,0.6747053887865012,0.24824323898526576,0.4830179101881213,0.48300380441814067,3.143,3.380827016049973,0.01338021306858144,-0.08990847163583782,597.264132,7256.215684929454,0.8788002048893571,0.009103104316588584,0.20910161033834931,0.7817929086279147
Bearing1_1,302,2803,416.6666666666667,0.36497646649304666,0.3649296554344787,2.567,3.5646133913809095,-0.06295878854376204,0.039001622328981966,341.012022,3728.815391935928,0.8216490319086657,0.06354407845181459,0.6724711698961247,0.26393857827768885,0.4522011007802557,0.4521759923837469,3.2359999999999998,3.6908357744379754,-0.005987372849431343,-0.06121153210842323,523.483739,7153.426380442044,0.890930848517679,0.010197725918497496,0.21995897860795083,0.7698367335064852
Bearing1_1,303,2803,416.5,0.37073825893833107,0.3707382214169824,2.786,4.240188224710544,-0.06772753711585457,0.07883961348585178,351.86395300000004,3710.7183749608716,0.8474683472577583,0.07543459550580721,0.6583242151424065,0.266233810532062,0.474499867459149,0.47449934534701016,3.438,3.6311917413724837,-0.07303842244791448,-0.01040337735241259,576.384318,7395.7294394681485,0.8821056217691517,0.009170453684125057,0.20019745164066852,0.7906310592957138
Bearing1_1,304,2803,416.3333333333333,0.3643841036598605,0.3643833746148124,2.742,3.7707462707609767,0.05136311384765855,0.18796632525470702,339.905984,3611.887521732349,0.8474216566118702,0.07458408847500889,0.6811101365900911,0.2442860164734671,0.48278645763098516,0.48278590324684384,3.502,3.7677113167709053,-0.01102425228320278,-0.006434812357107855,596.691875,7267.583486949379,0.8756268630083023,0.00819564338656059,0.22094889106371127,0.7708499255940636
Bearing1_1,305,2803,416.1666666666667,0.3818542266240155,0.3818538322163524,2.487,3.362539708809516,-0.03406759635453627,-0.08003059179535699,373.280385,3508.2310246886495,0.8339822932911972,0.0679895240865314,0.7049343843967547,0.22705480726528923,0.4680335399640179,0.46802646930603115,3.013,3.3053186746380017,-0.010133715775462921,-0.07535898281503206,560.78181,7039.297735347302,0.8883441988937683,0.009220429640407762,0.22951730731174924,0.7612620489782032
Bearing1_1,306,2803,416.0,0.3562048436293364,0.3561828465276261,2.511,3.8461015466303143,0.011448543987418337,0.14608064536854926,324.81764,3722.2372125549614,0.8508301784352897,0.08201776075194597,0.6546637545268612,0.2632496014058871,0.46962472800764016,0.4696189727121872,3.544,4.192709375320558,0.008196750776131459,0.016509683604223113,564.601306,7152.679197389525,0.8865711943781192,0.009915233456017454,0.23079201223417983,0.7592917733268113
Bearing1_1,307,2803,415.8333333333333,0.37015434069790404,0.3701442178816927,2.65,3.7605934793996108,-0.008172079902884257,0.03098133989622731,350.756444,3598.6820215335865,0.8319141360393654,0.06825698190608363,0.6961922231008639,0.2355258004727826,0.4710616413187079,0.4710417825605454,3.541,3.8614903877713793,0.04236804355813524,-0.08047605422510884,568.0616190000001,7318.403303150462,0.8792386836295736,0.009967569602060114,0.21341654331225873,0.7766017613534884
Bearing1_1,308,2803,415.6666666666667,0.37400236097600376,0.3739737581397807,2.6790000000000003,3.815483935117611,-0.012648777180315554,-0.07788690591137959,358.087081,3615.4001153460827,0.8216760766682618,0.08275390645071935,0.6812901012057012,0.23593123342891337,0.46130314692117047,0.4612802074287086,3.4130000000000003,3.724232126891559,0.006487305252491163,0.15873456264627395,544.769519,7011.6895997718175,0.8924500437027798,0.009908190470731304,0.24974729979190174,0.7403342028998243
Bearing1_1,309,2803,415.5,0.38248048050684885,0.382471000061523,2.674,3.5844966472098183,0.09615227542717476,-0.06204978708564646,374.505774,3503.864198750132,0.8222406260488345,0.05832281448998365,0.731737940595592,0.20971727994010894,0.46499405700167284,0.46499402982279625,3.8310000000000004,4.41080906114166,0.014470862009434387,0.22066522240403774,553.521851,7007.831682506778,0.8938295336868544,0.009190181453860963,0.258310604186951,0.7324939515380007
Bearing1_1,310,2803,415.3333333333333,0.3637386891497453,0.36372501883095404,2.641,3.8269231223487923,-0.07185403577491584,0.0732163345823893,338.702935,3717.896764869744,0.842471749950819,0.07471351600249541,0.6898937105555382,0.2353871245159703,0.48019682121956514,0.4801897421442286,3.0279999999999996,3.1549563284328395,0.0487848350160382,-0.15503680400664344,590.307807,7140.874940050109,0.8824039742313639,0.008877544317427153,0.24683509467557238,0.7442873598940016
Bearing1_1,311,2803,415.1666666666667,0.374011379652244,0.37400721759685956,2.56,3.5186095172388003,-0.03586582036152446,0.06535962266183182,358.104351,3714.534324527808,0.8370544865701961,0.06686198479247596,0.6861700760810133,0.2469134229734405,0.481179027234147,0.4811771509391707,3.326,3.7948453624339873,-0.01959143500856099,-0.0318682404104238,592.725136,7185.110226547304,0.8863599461145989,0.009117095028894644,0.24754159653181032,0.74334092124247
Bearing1_1,312,2803,415.0,0.3886505982241633,0.3885445783053012,2.8099999999999996,3.9032488485326726,-0.06939015281674721,0.10052714921016914,386.68617600000005,3701.2119272248483,0.8276664862369824,0.06559903075530607,0.6852388349647464,0.2491611617269684,0.5032002137103332,0.5031728216790031,3.7249999999999996,4.306436962778064,0.08299836976696141,0.3420872987910992,648.218765,7346.415702322569,0.8766507304320296,0.00776725291728283,0.21167717200718678,0.7805547588303198
Bearing1_1,313,2803,414.8333333333333,0.37350471884569275,0.3734020479371887,2.605,3.584961400589923,-0.013916899624760877,-0.18311208559147518,357.13478399999997,3680.4295060022696,0.8294278406670401,0.07137277530690912,0.6838349007282617,0.24477090476517305,0.4808328240537453,0.4807892567524459,3.338,3.8578897013749973,-0.0074582392203128385,0.0830511753171792,591.8725239999999,7257.7887116731235,0.8815693927970308,0.009386856826240303,0.2168537552700196,0.7737589886872679
Bearing1_1,314,2803,414.6666666666667,0.3683712599487778,0.36832755584917504,2.49,3.6186319209195483,-0.1311561538961751,-0.009696551747258475,347.385306,3693.369420352978,0.8355828273207014,0.06306546355201058,0.6907978359038479,0.2461230498732427,0.4498954939413708,0.449884835078917,3.336,4.056497619062237,0.09047598437101938,0.002760616513715064,518.1592459999999,7254.595074789573,0.8866581761559332,0.010483460445912281,0.21172657552744406,0.7777899596302786
Bearing1_1,315,2803,414.5,0.35236169272496126,0.35236121331445874,2.388,3.6837148498238266,-0.0714875520004314,-0.19326679489175946,317.84643200000005,3803.23068264253,0.8446690810074795,0.07119412406053575,0.6531563419414176,0.27547263131816513,0.4576444580676139,0.45764430634207537,3.485,4.009662889283565,-0.09036580095465414,0.17124576937721248,536.162432,7172.3489427308805,0.8795526288343293,0.009402342424167426,0.2241465467708773,0.7664442873175681
Bearing1_1,316,2803,414.3333333333333,0.3684792904628427,0.36847415135816003,2.41,3.424887185423137,-0.020455063723673412,-0.10922784936848018,347.589088,3673.184959291489,0.8404537008517685,0.08249538813604297,0.6521113698606341,0.26537552043549634,0.47735361098652535,0.4773405061160684,3.609,4.043124332947551,0.02344467764463204,-0.07129569511722078,583.3381629999999,7297.364596697104,0.8852702696845681,0.008384428918051747,0.20528380228050888,0.7863315640630576
Bearing1_1,317,2803,414.1666666666667,0.38382492245000194,0.38382268905167577,2.7270000000000003,3.8923996661384397,0.11691327434094961,0.05963446673778794,377.143222,3534.999503629617,0.802004748848557,0.07311777829850831,0.721135326852374,0.20574642155145514,0.47667960282562966,0.4766775239236321,3.229,3.633467825627876,0.11381051163279032,0.04428815618609461,581.6920160000001,7077.278060170569,0.883935409403281,0.008968675181734297,0.2306975582693943,0.7603336904729822
Bearing1_1,318,2803,414.0,0.3623448488016975,0.36234207278455577,2.685,3.778168792870629,-0.018546464228460062,0.20705561326200783,336.112101,3706.7750496854437,0.8357780824118257,0.08508516537043911,0.6459982767911313,0.2689141348564435,0.4783802035417279,0.4783703079206438,3.341,3.6602685208048427,-0.05045625119303059,0.031570099808923224,585.849905,7165.609590505525,0.877438031668079,0.010301716323466699,0.22750174162538098,0.7621965074860819
Bearing1_1,319,2803,413.8333333333333,0.3708094566283336,0.3707711862234838,2.412,3.3763971700832145,0.006494839964051252,-0.02742533297550498,351.999112,3737.80675244705,0.8333882400958363,0.07838673619788528,0.675016039270849,0.24650565520658121,0.47262584922893813,0.47262032669513254,3.265,3.582114695508153,0.07003424215151023,0.058126962383603153,571.8404949999999,7300.174651284018,0.8821395213616576,0.00927129677488286,0.2114076160425585,0.7793166755414926
Bearing1_1,320,2803,413.6666666666667,0.3799800267160433,0.37997989917615854,2.799,3.721248225124931,0.06345126537355764,-0.014909296185952048,369.625141,3566.9594236491043,0.8293305591726442,0.0721222455963221,0.6904666555546212,0.23738831825451887,0.47722154389038746,0.47719272934761925,3.451,3.776023993614797,-0.01059322674889691,-0.02009088583973906,583.015429,6963.457210471118,0.8820289528971496,0.008945306447430973,0.25286898082607595,0.7381851058678546
Bearing1_1,321,2803,413.5,0.3826922224312574,0.3826890787247386,2.8040000000000003,4.0607044222832185,-0.00986554813775312,0.041272726044821795,374.92054299999995,3598.409229880473,0.7966568718218384,0.06628005701823042,0.7113367298911519,0.22235085003645919,0.45873399367511997,0.4587315705568247,3.385,3.764709011783153,0.03757154053268866,0.0964588738645551,538.718405,7301.62947474194,0.8814137531973836,0.009891922992770757,0.2016506382017434,0.7884571768657217
Bearing1_1,322,2803,413.3333333333333,0.3659440984674094,0.36582662940334065,2.636,3.8967700421243383,-0.0011333629067380043,-0.029615709801297907,342.822613,3633.861619699433,0.8276177479677231,0.07922128120450866,0.6754561968720131,0.24532212969602082,0.4508171183736815,0.45078735226521194,3.1470000000000002,3.5579837912686525,0.05477452275126029,0.13866094858176936,520.2843499999999,7311.1024813039,0.8811693524334018,0.01014860359111572,0.20610156012963046,0.7837400888822758
Bearing1_1,323,2803,413.1666666666667,0.37620034348402714,0.3762000611032926,2.6529999999999996,3.66825821374773,0.0021872999716805283,-0.028998541363598473,362.308348,3542.294763627056,0.8167612764011357,0.0677923494686163,0.7184213671872957,0.21376928128377204,0.4672517179944339,0.46724971778171237,2.9290000000000003,3.163177240618742,0.03423732496358998,-0.24222597244626431,558.90987,7227.075097376168,0.885060398376756,0.009907851889061754,0.22917720148637769,0.7609131364157927
Bearing1_1,324,2803,413.0,0.3762353553005419,0.37623354361280315,2.7249999999999996,4.127735413806186,0.03163166085379458,-0.03747257192938935,362.375789,3621.58961569403,0.805090021825122,0.0705695556900211,0.7133730341031228,0.21597826741017645,0.45500764459580784,0.4549874548070857,3.009,3.36038310160314,-0.037875350551467485,-0.04887210826854904,530.0018089999999,7253.948808203804,0.8934381982372699,0.010223938680631114,0.21811783962943185,0.7716412133651672
Bearing1_1,325,2803,412.8333333333333,0.38359067030331956,0.38355227320871055,2.888,4.155471244229075,-0.050622808867760404,0.1290610999062265,376.683014,3483.3189193169064,0.8358864912067713,0.078976320241603,0.6985636842206375,0.22237910206961703,0.4697597424482009,0.46975955719877577,3.485,3.7274373297177075,-0.006279893008707002,0.0020479013977308114,564.9259920000001,7247.370354809104,0.889466614819901,0.009032717155701494,0.22052712759889243,0.7704366941757669
Bearing1_1,326,2803,412.6666666666667,0.3545090118080569,0.35450546959255624,2.6550000000000002,3.9773318957641095,0.16772186355809432,0.39548213320097236,321.73219700000004,3744.514904764357,0.8245174872568679,0.06934023117429519,0.6882855796152485,0.2421066674424693,0.46495212455154994,0.4649220496023187,3.2590000000000003,3.7444715446331354,0.03138794125045794,0.2229845971391229,553.422024,7277.348206085479,0.8799424017446327,0.009363256434595015,0.21422560285241316,0.7764070806924781
